"source";"target";"startpos";"issue";"group";"tempi";"type_of_statement";"past_present_relation";"relation"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"dukhovnaja kul'tura / spiritual culture";"469590";"1955_4";"kirgizy";NA;NA;NA;"proximity / similarity"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"language / spoken (incl. dialects)";"469590";"1955_4";"kirgizy";NA;NA;NA;"proximity / similarity"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"housing / architecture / zhilisshe";"469590";"1955_4";"kirgizy";NA;NA;NA;"proximity / similarity"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"clothing";"469590";"1955_4";"kirgizy";NA;NA;NA;"proximity / similarity"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"469590";"1955_4";"kirgizy";NA;NA;NA;"proximity / similarity"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"food / cooking / pissha";"469590";"1955_4";"kirgizy";NA;NA;NA;"proximity / similarity"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"material'naja kul'tura / material culture";"469590";"1955_4";"kirgizy";NA;NA;NA;"proximity / similarity"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"weddings / svadebnye obychai i obrjady / kalym";"469963";"1955_4";"kirgizy";"present";"Factual Statement by Author";NA;"difference"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"death / funerals / pogrebal'nye obychai i obrjady";"469963";"1955_4";"kirgizy";"present";"Factual Statement by Author";NA;"difference"
"sredneaziatskie araby / Central Asian Arabs";"obychai / customs";"471786";"1990_6";"Groups";"past";"Factual Statement by Author";NA;"proximity / similarity"
"afgancy / Afghans";"obychai / customs";"471786";"1990_6";"Groups in Afghanistan";"past";"Factual Statement by Author";NA;"proximity / similarity"
"kirgizy";"obychai / customs";"471786";"1990_6";"Central Asian titular nations";"past";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki";"obychai / customs";"471786";"1990_6";"Central Asian titular nations";"past";"Factual Statement by Author";NA;"proximity / similarity"
"kazakhi";"obychai / customs";"471786";"1990_6";"Central Asian titular nations";"past";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki";"identity / self-description / samonazvanie / samosoznanie";"474529";"1989_1";"Central Asian titular nations";"past: Stalinist era / 1930s-40s";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"indo-evropejskije narody";"language / etymology / linguistics";"476520";"1954_3";"Groups";"present";"Citation other sources of knowledge: f.e. statistics";NA;"proximity / similarity"
"indo-evropejskije narody";"narodnaja gruppa / gruppa narodov";"476520";"1954_3";"Groups";"present";"Citation other sources of knowledge: f.e. statistics";NA;"proximity / similarity"
"iranskie narody / Iranian peoples";"language / etymology / linguistics";"476520";"1954_3";"Groups in Iran";"present";"Citation other sources of knowledge: f.e. statistics";NA;"proximity / similarity"
"iranskie narody / Iranian peoples";"narodnaja gruppa / gruppa narodov";"476520";"1954_3";"Groups in Iran";"present";"Citation other sources of knowledge: f.e. statistics";NA;"proximity / similarity"
"russkij narod / Russians";"language / etymology / linguistics";"476520";"1954_3";"Groups";"present";"Citation other sources of knowledge: f.e. statistics";NA;"proximity / similarity"
"russkij narod / Russians";"narodnaja gruppa / gruppa narodov";"476520";"1954_3";"Groups";"present";"Citation other sources of knowledge: f.e. statistics";NA;"proximity / similarity"
"uzbeki";"identity / self-description / samonazvanie / samosoznanie";"478446";"1989_1";"Central Asian titular nations";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"karakalpaki";"family structure / semejnye otnoshenija";"479596";"1983_6";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"kashmircy";"skotovodstvo / zhivotnovodstvo / animal husbandry";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"kashmircy";"material'naja kul'tura / material culture";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"kashmircy";"profession / zanjatie";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"kashmircy";"zemledelie / sel'skoe khosjajstvo / agriculture";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"avary";"skotovodstvo / zhivotnovodstvo / animal husbandry";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"avary";"material'naja kul'tura / material culture";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"avary";"profession / zanjatie";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"avary";"zemledelie / sel'skoe khosjajstvo / agriculture";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"afgancy / Afghans";"skotovodstvo / zhivotnovodstvo / animal husbandry";"48253";"1972_2";"Groups in Afghanistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"afgancy / Afghans";"material'naja kul'tura / material culture";"48253";"1972_2";"Groups in Afghanistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"afgancy / Afghans";"profession / zanjatie";"48253";"1972_2";"Groups in Afghanistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"afgancy / Afghans";"zemledelie / sel'skoe khosjajstvo / agriculture";"48253";"1972_2";"Groups in Afghanistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"narody Kavkaza";"skotovodstvo / zhivotnovodstvo / animal husbandry";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"narody Kavkaza";"material'naja kul'tura / material culture";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"narody Kavkaza";"profession / zanjatie";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"narody Kavkaza";"zemledelie / sel'skoe khosjajstvo / agriculture";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"narody gornykh chastej Srednej, Perednej i Central'noj Azii";"skotovodstvo / zhivotnovodstvo / animal husbandry";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"narody gornykh chastej Srednej, Perednej i Central'noj Azii";"material'naja kul'tura / material culture";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"narody gornykh chastej Srednej, Perednej i Central'noj Azii";"profession / zanjatie";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"narody gornykh chastej Srednej, Perednej i Central'noj Azii";"zemledelie / sel'skoe khosjajstvo / agriculture";"48253";"1972_2";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"kochevye plemena Juzhnoj Sibiri";"use of specific tools or methods";"483807";"1955_3";"Groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"kochevye plemena Povolzh'ja";"use of specific tools or methods";"483807";"1955_3";"Groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"India";"theater";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"India";"use of specific tools or methods";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Japan";"theater";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Japan";"use of specific tools or methods";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Iran";"theater";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Iran";"use of specific tools or methods";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"China";"theater";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"China";"use of specific tools or methods";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Burma / Myanmar";"theater";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Burma / Myanmar";"use of specific tools or methods";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Uzbekistan / Uzbekskaja SSR";"theater";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Uzbekistan / Uzbekskaja SSR";"use of specific tools or methods";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Turkmenistan / Turkmenija / Turkmenskaja SSR";"theater";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Turkmenistan / Turkmenija / Turkmenskaja SSR";"use of specific tools or methods";"483915";"1986_3";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tjurki-barlacy Surkhandar'inskoj oblasti Uzbekistana";"antropologicheskij tip / fizicheskij tip";"48470";"1960_1";"tjurki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tjurki-kal'ta-tai bass. Khanaka-Dar'i, Karatag-Dar'i, Surkhana";"antropologicheskij tip / fizicheskij tip";"48470";"1960_1";"tjurki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tjurki-musa-bazari bassejna Khanaka-Dar'i k Karatag-Dar'i";"antropologicheskij tip / fizicheskij tip";"48470";"1960_1";"tjurki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kirgizy";"family structure / semejnye otnoshenija";"484984";"1957_5";"Central Asian titular nations";"present";"Factual Statement by Author";"Continuity";NA
"uzbeki";"family structure / semejnye otnoshenija";"484984";"1957_5";"Central Asian titular nations";"present";"Factual Statement by Author";"Continuity";NA
"karakalpaki";"family structure / semejnye otnoshenija";"484984";"1957_5";"Groups";"present";"Factual Statement by Author";"Continuity";NA
"ujgury";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"485374";"1953_2";"Groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"ujgury";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"485374";"1953_2";"Groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"contact / connection (interpersonal, interethnic,...)"
"uzbeki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"485374";"1953_2";"Central Asian titular nations";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"uzbeki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"485374";"1953_2";"Central Asian titular nations";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"contact / connection (interpersonal, interethnic,...)"
"Uzbek women / uzbechki";"obychai / customs";"488169";"1990_6";"uzbeki";"present";"Factual Statement by Author";"Continuity";"proximity / similarity"
"kirgizy Dzhirgatal'skogo rajona Tadzhikskoj SSR";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"493244";"1957_1";"kirgizy";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"indo-evropejskije narody";"religion / spirituality (pre-Muslim)";"495746";"1973_1";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"indo-evropejskije narody";"verovanija / mify / beliefs / myths";"495746";"1973_1";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"indo-evropejskije narody";"perezhitki / survivals";"495746";"1973_1";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"iranskie narody / Iranian peoples";"religion / spirituality (pre-Muslim)";"496053";"1973_1";"Groups in Iran";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"proximity / similarity"
"iranskie narody / Iranian peoples";"perezhitki / survivals";"496053";"1973_1";"Groups in Iran";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"proximity / similarity"
"iranskie narody / Iranian peoples";"verovanija / mify / beliefs / myths";"496053";"1973_1";"Groups in Iran";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki";"verovanija / mify / beliefs / myths";"496846";"1973_1";"Central Asian titular nations";"present";"Factual Statement by Author";NA;"influence"
"uzbeki";"verovanija / mify / beliefs / myths";"496846";"1973_1";"Central Asian titular nations";"past: pre-Islamic / pre-Arab conquest";"Factual Statement by Author";NA;"influence"
"polukochevye narody / narodnosti";"social relations / obsshestvenno-ekonomicheskie otnoshenija";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"polukochevye narody / narodnosti";"perezhitki / survivals";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"kochevye narody";"social relations / obsshestvenno-ekonomicheskie otnoshenija";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"kochevye narody";"perezhitki / survivals";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"gornye shotlandcy";"social relations / obsshestvenno-ekonomicheskie otnoshenija";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"gornye shotlandcy";"perezhitki / survivals";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"chernogorcy";"social relations / obsshestvenno-ekonomicheskie otnoshenija";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"chernogorcy";"perezhitki / survivals";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"narody Kavkaza";"social relations / obsshestvenno-ekonomicheskie otnoshenija";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"narody Kavkaza";"perezhitki / survivals";"501434";"1957_2";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"tjurkojazychnye narody";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"505083";"1989_4";"tjurki";"past: pre-Russian Empire / pre-Russian colonialism";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"persy / iranojazychnye narody / Persian/Iranian-speaking groups";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"508317";"1989_4";"Groups in Iran";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
