"source";"target";"startpos";"issue";"group";"tempi";"type_of_statement";"past_present_relation";"relation"
"tadzhiki verkhov'ev Zeravshana";"child birth / obychai i obrjady svjazannye s rozhdeniem";"449109";"1984_3";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"tadzhiki Darvaza";"language / spoken (incl. dialects)";"449424";"1955_4";"groups in mountainous regions";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki Darvaza";"byt / bytovyj uklad / every-day life practices";"449424";"1955_4";"groups in mountainous regions";NA;"Factual Statement by Author";NA;"proximity / similarity"
"pripamirskie narodnosti / narody / pripamircy";"language / spoken (incl. dialects)";"449424";"1955_4";"Pamiri groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"pripamirskie narodnosti / narody / pripamircy";"byt / bytovyj uklad / every-day life practices";"449424";"1955_4";"Pamiri groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki verkhov'ev Zeravshana";"child birth / obychai i obrjady svjazannye s rozhdeniem";"449712";"1984_3";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"tadzhiki verkhov'ev Zeravshana";"child birth / obychai i obrjady svjazannye s rozhdeniem";"449712";"1984_3";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";NA;NA
"tadzhiki verkhov'ev Zeravshana";"child birth / obychai i obrjady svjazannye s rozhdeniem";"449927";"1984_3";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"tadzhiki verkhov'ev Zeravshana";"child birth / obychai i obrjady svjazannye s rozhdeniem";"449927";"1984_3";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";NA;NA
"tadzhiki Darvaza";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"449955";"1955_4";"groups in mountainous regions";NA;"Factual Statement by Author";NA;"influence"
"tadzhiki Darvaza";"byt / bytovyj uklad / every-day life practices";"449955";"1955_4";"groups in mountainous regions";NA;"Factual Statement by Author";NA;"influence"
"ravninnye tadzhiki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"449955";"1955_4";"groups in plainland regions";NA;"Factual Statement by Author";NA;"influence"
"ravninnye tadzhiki";"byt / bytovyj uklad / every-day life practices";"449955";"1955_4";"groups in plainland regions";NA;"Factual Statement by Author";NA;"influence"
"tadzhiki Darvaza";"byt / bytovyj uklad / every-day life practices";"450350";"1955_4";"groups in mountainous regions";NA;"Factual Statement by Author";NA;"influence"
"tadzhiki Darvaza";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"450350";"1955_4";"groups in mountainous regions";NA;"Factual Statement by Author";NA;"influence"
"tadzhiki Darvaza";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"450379";"1955_4";"groups in mountainous regions";NA;"Factual Statement by Author";NA;"influence"
"tadzhiki Darvaza";"byt / bytovyj uklad / every-day life practices";"450379";"1955_4";"groups in mountainous regions";NA;"Factual Statement by Author";NA;"influence"
"tadzhiki Darvaza";"use of specific tools or methods";"450999";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";"Continuity";NA
"tadzhiki Darvaza";"skotovodstvo / zhivotnovodstvo / animal husbandry";"450999";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";"Continuity";NA
"tadzhiki Darvaza";"zemledelie / sel'skoe khosjajstvo / agriculture";"450999";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";"Continuity";NA
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"451374";"1988_6";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Darvaz";"sadovodstvo / horticulture";"453453";"1955_4";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"present";"Factual Statement by Author";NA;NA
"Darvaz";"zemledelie / sel'skoe khosjajstvo / agriculture";"453642";"1955_4";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"present";"Factual Statement by Author";NA;NA
"tadzhiki";"khozjajstvo / economy";"455790";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"khozjajstvo / economy";"455790";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"influence"
"tadzhiki";"byt / bytovyj uklad / every-day life practices";"455790";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"byt / bytovyj uklad / every-day life practices";"455790";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"influence"
"tadzhiki";"zemledelie / sel'skoe khosjajstvo / agriculture";"455790";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"zemledelie / sel'skoe khosjajstvo / agriculture";"455790";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"influence"
"tadzhiki";"use of specific tools or methods";"455790";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"use of specific tools or methods";"455790";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"influence"
"Historical Northern Tajikistan (Sogd + Ferghana)";"housing / architecture / zhilisshe";"456000";"1984_6";"Historical locations";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"tadzhiki verkhov'ev Chirchika (Uzbekistan)";"housing / architecture / zhilisshe";"456000";"1984_6";"Tajiks outside the Tajik SSR";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"tadzhiki";"zemledelie / sel'skoe khosjajstvo / agriculture";"456084";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"difference"
"tadzhiki";"use of specific tools or methods";"456084";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"difference"
"tadzhiki";"remeslo / craft / handicraft";"456084";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"difference"
"tadzhiki";"settlements / raspolozhenie poselenij";"456084";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"difference"
"tadzhiki";"housing / architecture / zhilisshe";"456084";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"difference"
"tadzhiki";"family structure / semejnye otnoshenija";"456084";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"difference"
"tadzhiki";"language / spoken (incl. dialects)";"456084";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"difference"
"tadzhiki";"social relations / obsshestvenno-ekonomicheskie otnoshenija";"456084";"1973_4";"Groups";NA;"Factual Statement by Author";NA;"difference"
"Garm / Garmskaja oblast'";"housing / architecture / zhilisshe";"456231";"1955_4";"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"past";"Factual Statement by Author";NA;"proximity / similarity"
"Kuljabskaja oblast' / Kuljab";"housing / architecture / zhilisshe";"456231";"1955_4";"Southern Tajikistan";"past";"Factual Statement by Author";NA;"proximity / similarity"
"Ferghana / Ferganskaja dolina";"housing / architecture / zhilisshe";"456231";"1955_4";"Northern Tajikistan";"past";"Factual Statement by Author";NA;"proximity / similarity"
"zhensshiny Darvaza / women of Darvaz";"clothing";"459350";"1955_4";"groups in mountainous regions";"present";NA;NA;"proximity / similarity"
"zhensshiny Kuljaba / women of Kuljab";"clothing";"459350";"1955_4";"groups in mountainous regions";"present";NA;NA;"proximity / similarity"
"zhensshiny Karategina / women of Karategin";"clothing";"459350";"1955_4";"groups in mountainous regions";"present";NA;NA;"proximity / similarity"
"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"technology";"460180";"1955_4";"Tajikistan / TadzhSSR";"past: early Soviet";"Factual Statement by Author";NA;NA
"Tajikistan / TadzhSSR";"clothing";"460438";"1955_4";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Darvaz";"clothing";"460438";"1955_4";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Darvaz";"food / cooking / pissha";"461556";"1955_4";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"past: pre-Soviet";"Factual Statement by Author";NA;NA
"Historical Southern Tajikistan (Baktria / Tokharistan)";"art / painting / zhivopis' / iskusstvo";"461619";"1957_2";"Historical locations";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"influence"
"Historical Southern Tajikistan (Baktria / Tokharistan)";"art / painting / zhivopis' / iskusstvo";"461742";"1957_2";"Historical locations";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"influence"
"Darvaz";"food / cooking / pissha";"461888";"1955_4";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"past: early Soviet";"Factual Statement by Author";NA;NA
"Sogd";"remeslo / craft / handicraft";"462438";"1957_2";"Historical Northern Tajikistan (Sogd + Ferghana)";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"influence"
"darvazcy";"family structure / semejnye otnoshenija";"462625";"1955_4";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";NA;NA
"darvazcy";"byt / bytovyj uklad / every-day life practices";"462625";"1955_4";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";NA;NA
"darvazcy";"gender relations / polozhenie zhensshiny";"462625";"1955_4";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";NA;NA
"tadzhiki Nuratinskogo khrebta";"housing / architecture / zhilisshe";"46279";"1964_1";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Sogd";"housing / architecture / zhilisshe";"46279";"1964_1";"Historical Northern Tajikistan (Sogd + Ferghana)";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Northern Tajikistan";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"46310";"1962_6";"Tajikistan / TadzhSSR";"present";"Factual Statement by Author";"Continuity";NA
"darvazcy";"vospitanie detej / child-rearing";"463137";"1955_4";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";NA;NA
"darvazcy";"medicine / healthcare / health";"463137";"1955_4";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";NA;NA
"darvazcy";"sueverii / superstitions";"463264";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"darvazcy";"medicine / healthcare / health";"463264";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"darvazcy";"vospitanie detej / child-rearing";"463264";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"darvazcy";"obychai / customs";"464009";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"darvazcy";"magicheskie obrjady / praktiki / magic rites / practices";"464009";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"darvazcy";"death / funerals / pogrebal'nye obychai i obrjady";"464009";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"darvazcy";"perezhitki / survivals";"464009";"1955_4";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"Darvaz";"dances";"465596";"1955_4";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"present";"Factual Statement by Author";NA;"difference"
"Karategin";"dances";"465596";"1955_4";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"present";"Factual Statement by Author";NA;"difference"
"Darvaz";"prazdniki / holidays / festivities";"467426";"1955_4";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"present";"Factual Statement by Author";NA;NA
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"intermarriages / mezhnacional'nye / mezhetnicheskie braki";"468146";"1955_4";"tadzhiki";"present";"Factual Statement by Author";"Rupture";"contact / connection (interpersonal, interethnic,...)"
"tadzhiki";"generational social structure";"468790";"1989_1";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tadzhiki";"language / terminology";"468790";"1989_1";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tadzhiki v Afganistane / Tajiks in Afghanistan";"generational social structure";"468790";"1989_1";"Tajiks outside the Tajik SSR";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tadzhiki v Afganistane / Tajiks in Afghanistan";"language / terminology";"468790";"1989_1";"Tajiks outside the Tajik SSR";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tadzhiki";"family structure / semejnye otnoshenija";"46897";"1982_3";"Groups";"past: early Soviet";"Factual Statement by Author";NA;NA
"tadzhiki";"gender relations / polozhenie zhensshiny";"46897";"1982_3";"Groups";"past: early Soviet";"Factual Statement by Author";NA;NA
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"language / spoken (incl. dialects)";"469590";"1955_4";"tadzhiki";NA;NA;NA;"proximity / similarity"
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"housing / architecture / zhilisshe";"469590";"1955_4";"tadzhiki";NA;NA;NA;"proximity / similarity"
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"food / cooking / pissha";"469590";"1955_4";"tadzhiki";NA;NA;NA;"proximity / similarity"
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"dukhovnaja kul'tura / spiritual culture";"469590";"1955_4";"tadzhiki";NA;NA;NA;"proximity / similarity"
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"material'naja kul'tura / material culture";"469590";"1955_4";"tadzhiki";NA;NA;NA;"proximity / similarity"
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"469590";"1955_4";"tadzhiki";NA;NA;NA;"proximity / similarity"
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"clothing";"469590";"1955_4";"tadzhiki";NA;NA;NA;"proximity / similarity"
"tadzhiki Nuratinskogo khrebta";"housing / architecture / zhilisshe";"46967";"1964_1";"groups in mountainous regions";"past: pre-Soviet";"Factual Statement by Author";NA;NA
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"weddings / svadebnye obychai i obrjady / kalym";"469963";"1955_4";"tadzhiki";"present";"Factual Statement by Author";NA;"difference"
"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"death / funerals / pogrebal'nye obychai i obrjady";"469963";"1955_4";"tadzhiki";"present";"Factual Statement by Author";NA;"difference"
"tadzhiki";"obychai / customs";"471786";"1990_6";"Groups";"past";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki Samarkanda i Bukhary (Uzbekistan)";"identity / self-description / samonazvanie / samosoznanie";"474529";"1989_1";"Tajiks outside the Tajik SSR";"past: Stalinist era / 1930s-40s";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"tadzhiki";"language / etymology / linguistics";"476520";"1954_3";"Groups";"present";"Citation other sources of knowledge: f.e. statistics";NA;"proximity / similarity"
"tadzhiki";"narodnaja gruppa / gruppa narodov";"476520";"1954_3";"Groups";"present";"Citation other sources of knowledge: f.e. statistics";NA;"proximity / similarity"
"tadzhiki Samarkanda i Bukhary (Uzbekistan)";"identity / self-description / samonazvanie / samosoznanie";"478446";"1989_1";"Tajiks outside the Tajik SSR";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"gornye rajony Kuljabskoj oblasti / mountainous regions Kuljab";"zemledelie / sel'skoe khosjajstvo / agriculture";"479456";"1974_6";"Kuljabskaja oblast' / Kuljab";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"ravniny juzhnogo Tadzhikistana / Southern Tajikistan plainlands";"zemledelie / sel'skoe khosjajstvo / agriculture";"479456";"1974_6";"plainland regions Southern Tajikistan";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"tadzhiki";"family structure / semejnye otnoshenija";"479596";"1983_6";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
